City,Area,Pincode,District,State,
Murshidabad,Charmahula,742405,Murshidabad,West Bengal,
Murshidabad,Choa,742166,Murshidabad,West Bengal,
Murshidabad,Choapara,742305,Murshidabad,West Bengal,
Murshidabad,Chotobathan,742104,Murshidabad,West Bengal,
Murshidabad,Daihatta Road,742103,Murshidabad,West Bengal,
Murshidabad,Dakatiapota,742174,Murshidabad,West Bengal,
Murshidabad,Dalelpara,742113,Murshidabad,West Bengal,
Murshidabad,Dechapra,742401,Murshidabad,West Bengal,
Murshidabad,Fultala,742225,Murshidabad,West Bengal,
Murshidabad,Goas,742304,Murshidabad,West Bengal,
Murshidabad,Kandi Bazar,742137,Murshidabad,West Bengal,
Murshidabad,Koregram,742404,Murshidabad,West Bengal,
Murshidabad,Laskarpur,742151,Murshidabad,West Bengal,
Murshidabad,Nabarun,742236,Murshidabad,West Bengal,
Murshidabad,Nashipur Rajbati,742160,Murshidabad,West Bengal,
Murshidabad,Palsandamore,742238,Murshidabad,West Bengal,
Murshidabad,REJINAGAR,742410,Murshidabad,West Bengal,
Murshidabad,Roshanbagh,742164,Murshidabad,West Bengal,
Murshidabad,Sargachi Ashram,742408,Murshidabad,West Bengal,
Murshidabad,Shaikhpara,742409,Murshidabad,West Bengal,
Murshidabad,Talibpur,742402,Murshidabad,West Bengal,
Nadia North,Akanda Danga,741137,Nadia,West Bengal,
Nadia North,Aluipara,741317,Nadia,West Bengal,
Nadia North,Amghata,741315,Nadia,West Bengal,
Nadia North,Aminbazar,741101,Nadia,West Bengal,
Nadia North,Amiya Narayanpur,741165,Nadia,West Bengal,
Nadia North,Anandanagar,741125,Nadia,West Bengal,
Nadia North,Arabpur,741122,Nadia,West Bengal,
Nadia North,Arpara,741126,Nadia,West Bengal,
Nadia North,Assannagar,741161,Nadia,West Bengal,
Nadia North,Bablari,741316,Nadia,West Bengal,
Nadia North,Bagberia,741123,Nadia,West Bengal,
Nadia North,Bahirgachhi,741154,Nadia,West Bengal,
Nadia North,Bajitpur,741152,Nadia,West Bengal,
Nadia North,Bakshipur,741155,Nadia,West Bengal,
Nadia North,Bali,741156,Nadia,West Bengal,
Nadia North,Baliadanga Faridpur,741153,Nadia,West Bengal,
Nadia North,Bamunpukur,741313,Nadia,West Bengal,
Nadia North,Baniakhari,741124,Nadia,West Bengal,
Nadia North,Bara Kul Beria,741150,Nadia,West Bengal,
Nadia North,Berij,741103,Nadia,West Bengal,
Nadia North,Betai,741163,Nadia,West Bengal,
Nadia North,Bharatpur,741181,Nadia,West Bengal,
Nadia North,Bhatjangla,741102,Nadia,West Bengal,
Nadia North,Bhimpur,741167,Nadia,West Bengal,
Nadia North,Bhurulia,741157,Nadia,West Bengal,
Nadia North,Bidyanagar,741319,Nadia,West Bengal,
Nadia North,Billwagram,741138,Nadia,West Bengal,
Nadia North,Buroshibtala Nadia,741302,Nadia,West Bengal,
Nadia North,Chandanpur,741162,Nadia,West Bengal,
Nadia North,Chanderghat,741160,Nadia,West Bengal,
Nadia North,Char Brahmanagar,741301,Nadia,West Bengal,
Nadia North,Dalimoula,741140,Nadia,West Bengal,
Nadia North,Darermath,741158,Nadia,West Bengal,
Nadia North,Dayer Bazar,741164,Nadia,West Bengal,
Nadia North,Dhubulia,741139,Nadia,West Bengal,
Nadia North,Kalinga,741166,Nadia,West Bengal,
Nadiauth,2noNatunfulia,741402,Nadia,West Bengal,
Nadiauth,Alaipur,741245,Nadia,West Bengal,
Nadiauth,Anishmali,741253,Nadia,West Bengal,
Nadiauth,Anulia,741255,Nadia,West Bengal,
Nadiauth,Arangahta,741501,Nadia,West Bengal,
Nadiauth,Arbandi,741121,Nadia,West Bengal,
Nadiauth,Ashanandapara Street,741404,Nadia,West Bengal,
Nadiauth,Bagula,741502,Nadia,West Bengal,
Nadiauth,Balia,741223,Nadia,West Bengal,
Nadiauth,Banpur Nadia,741503,Nadia,West Bengal,
Nadiauth,Barajaguli,741221,Nadia,West Bengal,
Nadiauth,Baranberia,741504,Nadia,West Bengal,
Nadiauth,Bathangachi,741507,Nadia,West Bengal,
Nadiauth,Bedibhavan,741250,Nadia,West Bengal,
Nadiauth,Begopara,741256,Nadia,West Bengal,
Nadiauth,Betna,741505,Nadia,West Bengal,
Nadiauth,Bhagirathisilpaashram,741248,Nadia,West Bengal,
Nadiauth,Bidhanpark,741235,Nadia,West Bengal,
Nadiauth,Birnagar,741127,Nadia,West Bengal,
Nadiauth,Biswaspara,741201,Nadia,West Bengal,
Nadiauth,Chakdah,741222,Nadia,West Bengal,
Nadiauth,Chandannagar Nadia,741509,Nadia,West Bengal,
Nadiauth,Chapra,741202,Nadia,West Bengal,
Nadiauth,Chapri,741151,Nadia,West Bengal,
Nadiauth,Charsarhati,741251,Nadia,West Bengal,
Nadiauth,Coopers Camp,741232,Nadia,West Bengal,
Nadiauth,Debagram,741238,Nadia,West Bengal,
Nadiauth,Digambarpur,741508,Nadia,West Bengal,
Nadiauth,Dighalgram,741257,Nadia,West Bengal,
Nadiauth,Dignagar,741401,Nadia,West Bengal,
Nadiauth,Durgapur,741506,Nadia,West Bengal,
Nadiauth,Fatepur,741249,Nadia,West Bengal,
Nadiauth,Gayeshpur,741234,Nadia,West Bengal,
Nadiauth,Haringhat River Research Insti,741246,Nadia,West Bengal,
Nadiauth,Kalinarayanpur,741254,Nadia,West Bengal,
Nadiauth,Krishivisyavidyalaya,741252,Nadia,West Bengal,
Nadiauth,Pritinagar,741247,Nadia,West Bengal,
Nadiauth,Taherpur,741159,Nadia,West Bengal,
North Presidency,Agarpara,700109,North 24 parganas,West Bengal,
North Presidency,Anandamath,743144,North 24 parganas,West Bengal,
North Presidency,Anandapuri,700122,North 24 parganas,West Bengal,
North Presidency,Ariadaha,700057,North 24 parganas,West Bengal,
North Presidency,Athpur,743128,North 24 parganas,West Bengal,
North Presidency,Bagermore,743145,North 24 parganas,West Bengal,
North Presidency,Bandipur,700119,North 24 parganas,West Bengal,
North Presidency,Bangodaya,700114,North 24 parganas,West Bengal,
North Presidency,Barrackpore Bazar,700120,North 24 parganas,West Bengal,
North Presidency,Barrackpore RS,700123,North 24 parganas,West Bengal,
North Presidency,Basudebpur,700083,North 24 parganas,West Bengal,
North Presidency,BDSopan,700116,North 24 parganas,West Bengal,
North Presidency,Belgharia,700056,North 24 parganas,West Bengal,
North Presidency,Bengal Enamel,743122,North 24 parganas,West Bengal,
North Presidency,Beraberia,700121,North 24 parganas,West Bengal,
North Presidency,Bhatpara,743123,North 24 parganas,West Bengal,
North Presidency,Bijoypur,700110,North 24 parganas,West Bengal,
North Presidency,Birati,700051,North 24 parganas,West Bengal,
North Presidency,Bisharpara,700158,North 24 parganas,West Bengal,
North Presidency,Dakshineswar,700076,North 24 parganas,West Bengal,
North Presidency,Dogachia,743130,North 24 parganas,West Bengal,
North Presidency,Elias Road,700058,North 24 parganas,West Bengal,
North Presidency,ESD M,743124,North 24 parganas,West Bengal,
North Presidency,Feeder Road,743127,North 24 parganas,West Bengal,
North Presidency,Fingapara,743129,North 24 parganas,West Bengal,
North Presidency,Garulia,743133,North 24 parganas,West Bengal,
North Presidency,Ghola Bazar,700111,North 24 parganas,West Bengal,
North Presidency,Golghar WB Circle,743125,North 24 parganas,West Bengal,
North Presidency,Gorifa,743166,North 24 parganas,West Bengal,
North Presidency,Halishahar,743134,North 24 parganas,West Bengal,
North Presidency,Hazinagar,743135,North 24 parganas,West Bengal,
North Presidency,Italghacha,700079,North 24 parganas,West Bengal,
North Presidency,Jeliapara,700117,North 24 parganas,West Bengal,
North Presidency,Kalyannagar Cooperative Colony,700112,North 24 parganas,West Bengal,
North Presidency,Kampa,743193,North 24 parganas,West Bengal,
North Presidency,Kankinara,743126,North 24 parganas,West Bengal,
North Presidency,Karnamadhabpur,700113,North 24 parganas,West Bengal,
North Presidency,Kelabagan,743194,North 24 parganas,West Bengal,
North Presidency,Nabanagar,743136,North 24 parganas,West Bengal,
North Presidency,Naihati Anandabazar,743165,North 24 parganas,West Bengal,
North Presidency,Nilachal,700134,North 24 parganas,West Bengal,
North Presidency,Nimta,700049,North 24 parganas,West Bengal,
North Presidency,Rahara,700118,North 24 parganas,West Bengal,
North Presidency,Rajbari Colony,700081,North 24 parganas,West Bengal,
North Presidency,Sukchar North 24 Parganas,700115,North 24 parganas,West Bengal,
South Kolkata,AJCBose Road,700020,Kolkata,West Bengal,
South Kolkata,Badartala,700044,Kolkata,West Bengal,
South Kolkata,Baghajatin,700086,Kolkata,West Bengal,
South Kolkata,Baishnab Ghata Patuli Township,700094,Kolkata,West Bengal,
South Kolkata,Bakery Road,700022,Kolkata,West Bengal,
South Kolkata,Ballygunge RS,700019,Kolkata,West Bengal,
South Kolkata,Barisha,700008,Kolkata,West Bengal,
South Kolkata,Bartala,700018,Kolkata,West Bengal,
South Kolkata,Behala Municipal Market,700034,Kolkata,West Bengal,
South Kolkata,Bhawanipore,700025,Kolkata,West Bengal,
South Kolkata,Bidhangarh,700066,Kolkata,West Bengal,
South Kolkata,Bijoygarh,700032,Kolkata,West Bengal,
South Kolkata,Bosepukur Road,700042,Kolkata,West Bengal,
South Kolkata,Dakshin Behala,700061,Kolkata,West Bengal,
South Kolkata,Dhakuria,700031,Kolkata,West Bengal,
South Kolkata,Dover Lane,700029,Kolkata,West Bengal,
South Kolkata,EKT,700107,Kolkata,West Bengal,
South Kolkata,Ganguly Bagan,700047,Kolkata,West Bengal,
South Kolkata,Garden Reach,700024,Kolkata,West Bengal,
South Kolkata,Garfa,700075,Kolkata,West Bengal,
South Kolkata,Golf Green,700095,Kolkata,West Bengal,
South Kolkata,Haltu,700078,Kolkata,West Bengal,
South Kolkata,Haridevpur,700082,Kolkata,West Bengal,
South Kolkata,Indrani Park,700033,Kolkata,West Bengal,
South Kolkata,Jodhpur Park,700068,Kolkata,West Bengal,
South Kolkata,Kalabagan,700053,Kolkata,West Bengal,
South Kolkata,Kalagachia Kolkata,700063,Kolkata,West Bengal,
South Kolkata,Kalighat,700026,Kolkata,West Bengal,
South Kolkata,Kalikapur,700099,Kolkata,West Bengal,
South Kolkata,Lake Gardens,700045,Kolkata,West Bengal,
South Kolkata,Mahendra Banerjee Road,700060,Kolkata,West Bengal,
South Kolkata,Netaji Nagar Kolkata,700040,Kolkata,West Bengal,
South Kolkata,Paschim Putiari,700041,Kolkata,West Bengal,
South Kolkata,Regent Estate,700092,Kolkata,West Bengal,
South Kolkata,Sahapur,700038,Kolkata,West Bengal,
South Kolkata,Sonai Kolkata,700043,Kolkata,West Bengal,
South Presidency,Abdalpur,743368,South 24 parganas,West Bengal,
South Presidency,Achhipur,700138,South 24 parganas,West Bengal,
South Presidency,Achintanagar,743383,South 24 parganas,West Bengal,
South Presidency,Agarhati,743329,South 24 parganas,West Bengal,
South Presidency,Akra Krishnanagar,700140,South 24 parganas,West Bengal,
South Presidency,Akshoynagar,743347,South 24 parganas,West Bengal,
South Presidency,Alida,743355,South 24 parganas,West Bengal,
South Presidency,Amgachia,700104,South 24 parganas,West Bengal,
South Presidency,Amlamethi,743370,South 24 parganas,West Bengal,
South Presidency,Amtala,743337,South 24 parganas,West Bengal,
South Presidency,Amtali Bazar,743378,South 24 parganas,West Bengal,
South Presidency,Anandabad,743312,South 24 parganas,West Bengal,
South Presidency,Anatarampur,743504,South 24 parganas,West Bengal,
South Presidency,Anchna,743336,South 24 parganas,West Bengal,
South Presidency,Andharmanik,743503,South 24 parganas,West Bengal,
South Presidency,Aryapara,743377,South 24 parganas,West Bengal,
South Presidency,Ashuti,700141,South 24 parganas,West Bengal,
South Presidency,Aswathtala,743374,South 24 parganas,West Bengal,
South Presidency,Aushberia,743513,South 24 parganas,West Bengal,
South Presidency,Baburchak,743349,South 24 parganas,West Bengal,
South Presidency,Bagdanga,743357,South 24 parganas,West Bengal,
South Presidency,Baharu,743372,South 24 parganas,West Bengal,
South Presidency,Baharu Ramkrishnapur,743610,South 24 parganas,West Bengal,
South Presidency,Bahirchak,743399,South 24 parganas,West Bengal,
South Presidency,Bahirkunja,743318,South 24 parganas,West Bengal,
South Presidency,Bairagir Chak,743354,South 24 parganas,West Bengal,
South Presidency,Baishata,743338,South 24 parganas,West Bengal,
South Presidency,Bamangachi,700145,South 24 parganas,West Bengal,
South Presidency,Bamankhali,743373,South 24 parganas,West Bengal,
South Presidency,Bamunia ,743502,South 24 parganas,West Bengal,
South Presidency,Banashyamnagar,743371,South 24 parganas,West Bengal,
South Presidency,Baneswarpur,743375,South 24 parganas,West Bengal,
South Presidency,Bansdroni,700070,South 24 parganas,West Bengal,
South Presidency,Bansra,743363,South 24 parganas,West Bengal,
South Presidency,Barandari Bagaria,743332,South 24 parganas,West Bengal,
South Presidency,Baruipur Bazar,743387,South 24 parganas,West Bengal,
South Presidency,Baruipur,700144,South 24 parganas,West Bengal,
South Presidency,Bat Tali,743611,South 24 parganas,West Bengal,
South Presidency,Bawali,700137,South 24 parganas,West Bengal,
South Presidency,Bazarberia,743395,South 24 parganas,West Bengal,
South Presidency,Belegachi,743376,South 24 parganas,West Bengal,
South Presidency,Belpukur,743348,South 24 parganas,West Bengal,
South Presidency,Beniabow,743613,South 24 parganas,West Bengal,
South Presidency,Beramara,743609,South 24 parganas,West Bengal,
South Presidency,Bijoyganj Bazar,743345,South 24 parganas,West Bengal,
South Presidency,Bonhooghly,700103,South 24 parganas,West Bengal,
South Presidency,Boral,700154,South 24 parganas,West Bengal,
South Presidency,Brahmapur,700096,South 24 parganas,West Bengal,
South Presidency,Champahati,743330,South 24 parganas,West Bengal,
South Presidency,Chowhati,700149,South 24 parganas,West Bengal,
South Presidency,Dakshin Hazi Pur,743331,South 24 parganas,West Bengal,
South Presidency,Dakshin Jagatdal,700151,South 24 parganas,West Bengal,
South Presidency,Daulatpur,700139,South 24 parganas,West Bengal,
South Presidency,Dhalua,700152,South 24 parganas,West Bengal,
South Presidency,Enayetpur,743351,South 24 parganas,West Bengal,
South Presidency,Garia Garden,700084,South 24 parganas,West Bengal,
South Presidency,Ghoramara Mandirtala,743356,South 24 parganas,West Bengal,
South Presidency,Hadia,700150,South 24 parganas,West Bengal,
South Presidency,Harinavi,700148,South 24 parganas,West Bengal,
South Presidency,Kodalia,700146,South 24 parganas,West Bengal,
South Presidency,Laskar Pur,700153,South 24 parganas,West Bengal,
South Presidency,Purba Putiary,700093,South 24 parganas,West Bengal,
South Presidency,Santosh Pur Maheshtalaso,700142,South 24 parganas,West Bengal,
South Presidency,Sarkarpool,700143,South 24 parganas,West Bengal,
South Presidency,Subhas Gram,700147,South 24 parganas,West Bengal,
Cooch Behar,Airani Chitalia,736156,Cooch behar,West Bengal,
Cooch Behar,Akrarhat Bandar,736157,Cooch behar,West Bengal,
Cooch Behar,Alipurduar Court,736122,Jalpaiguri,West Bengal,
Cooch Behar,Alipurduar Junction,736123,Jalpaiguri,West Bengal,
Cooch Behar,Alipurduar New Town,736121,Jalpaiguri,West Bengal,
Cooch Behar,Ambari,736133,Cooch behar,West Bengal,
Cooch Behar,Andaran Fulbari,736160,Cooch behar,West Bengal,
Cooch Behar,Andaran Pakhihaga,736146,Cooch behar,West Bengal,
Cooch Behar,Andaranfulbari West,736159,Cooch behar,West Bengal,
Cooch Behar,Atiabaribagan,735217,Jalpaiguri,West Bengal,
Cooch Behar,Bajejama Pakhihaga,736145,Cooch behar,West Bengal,
Cooch Behar,Bakla,736131,Cooch behar,West Bengal,
Cooch Behar,Bakla Schooldanga,736206,Jalpaiguri,West Bengal,
Cooch Behar,Bakshaduar,735227,Jalpaiguri,West Bengal,
Cooch Behar,Balairhat,736134,Cooch behar,West Bengal,
Cooch Behar,Balakandi,736135,Cooch behar,West Bengal,
Cooch Behar,Bamanhat,736168,Cooch behar,West Bengal,
Cooch Behar,Bamanpara,736158,Cooch behar,West Bengal,
Cooch Behar,Bangchatra,736101,Cooch behar,West Bengal,
Cooch Behar,Baradhaperchatra,736172,Cooch behar,West Bengal,
Cooch Behar,Barasakdal,736169,Cooch behar,West Bengal,
Cooch Behar,Barobisha,736207,Jalpaiguri,West Bengal,
Cooch Behar,Barodaldali,736203,Jalpaiguri,West Bengal,
Cooch Behar,Bhelukdabri,736208,Jalpaiguri,West Bengal,
Cooch Behar,Brahmottar Chatra,736167,Cooch behar,West Bengal,
Cooch Behar,Brajerkuthi,736202,Jalpaiguri,West Bengal,
Cooch Behar,Chandanchaura,736165,Cooch behar,West Bengal,
Cooch Behar,Chuniajhora,736201,Jalpaiguri,West Bengal,
Cooch Behar,Dakshin Chakoakheti,736204,Jalpaiguri,West Bengal,
Cooch Behar,Dakshin Latabari,735214,Jalpaiguri,West Bengal,
Cooch Behar,Dalshingpara,735208,Jalpaiguri,West Bengal,
Cooch Behar,Dudherkuthi Dewanbash,736170,Cooch behar,West Bengal,
Cooch Behar,Ghoksadanga,736171,Cooch behar,West Bengal,
Cooch Behar,Hasimara,735215,Jalpaiguri,West Bengal,
Cooch Behar,Jaigaon,736182,Jalpaiguri,West Bengal,
Cooch Behar,Kalmati,736176,Cooch behar,West Bengal,
Cooch Behar,Khagrabari,736179,Cooch behar,West Bengal,
Cooch Behar,New Lands,736205,Jalpaiguri,West Bengal,
Cooch Behar,Panabasti,735226,Jalpaiguri,West Bengal,
Darjeeling,7th Mile Kalimpong,734301,Darjiling,West Bengal,
Darjeeling,Adhikari,734427,Darjiling,West Bengal,
Darjeeling,Algarah,734314,Darjiling,West Bengal,
Darjeeling,Ambootia,734203,Darjiling,West Bengal,
Darjeeling,Badamtam,734105,Darjiling,West Bengal,
Darjeeling,Badrajote,734429,Darjiling,West Bengal,
Darjeeling,Bagdogra Air Port,734421,Darjiling,West Bengal,
Darjeeling,Bagdogra,734014,Darjiling,West Bengal,
Darjeeling,Bagora,734224,Darjiling,West Bengal,
Darjeeling,Baikunthapur,734008,Darjiling,West Bengal,
Darjeeling,Balasun,734209,East midnapore,West Bengal,
Darjeeling,Bannersberg,734104,Darjiling,West Bengal,
Darjeeling,Bansbotey,734201,Darjiling,West Bengal,
Darjeeling,Bar Dara,734312,Darjiling,West Bengal,
Darjeeling,Batasia,734221,Darjiling,West Bengal,
Darjeeling,Belgachi,734423,Darjiling,West Bengal,
Darjeeling,Bendubi,734424,Darjiling,West Bengal,
Darjeeling,Bhaktinagar,734007,Darjiling,West Bengal,
Darjeeling,Bhanugram,734101,Darjiling,West Bengal,
Darjeeling,Bidhannagar,734425,Darjiling,West Bengal,
Darjeeling,Bloom Field,734102,Darjiling,West Bengal,
Darjeeling,Buraganj,734426,Darjiling,West Bengal,
Darjeeling,Burmeck,734315,Darjiling,West Bengal,
Darjeeling,Champasari,734003,Darjiling,West Bengal,
Darjeeling,Chathat,734434,Darjeeling,West Bengal,
Darjeeling,Chunbhati,734223,Darjiling,West Bengal,
Darjeeling,Dabgram,734004,Darjiling,West Bengal,
Darjeeling,Deorali,734220,Darjiling,West Bengal,
Darjeeling,Dhajea,734215,Darjiling,West Bengal,
Darjeeling,Dowhill,734204,Darjiling,West Bengal,
Darjeeling,DP Side,734226,Darjiling,West Bengal,
Darjeeling,Duptin10,734214,Darjiling,West Bengal,
Darjeeling,Fulbarihat,734015,Darjiling,West Bengal,
Darjeeling,Ghugumali,734006,Darjiling,West Bengal,
Darjeeling,Gulma,734009,Darjiling,West Bengal,
Darjeeling,Jalapahar,734103,Darjiling,West Bengal,
Darjeeling,Jamdar Vitta,734217,Darjiling,West Bengal,
Darjeeling,Jyotinagar,734005,Darjiling,West Bengal,
Darjeeling,Kadamtala Darjiling,734011,Darjiling,West Bengal,
Darjeeling,Kagay Bazar,734311,Darjiling,West Bengal,
Darjeeling,Lamahatta,734213,Darjiling,West Bengal,
Darjeeling,Mahakal Dara,734316,Darjiling,West Bengal,
Darjeeling,Mahananda Bridge,734001,Darjiling,West Bengal,
Darjeeling,Matigara,734010,West midnapore,West Bengal,
Darjeeling,Mungpoo,734313,Darjiling,West Bengal,
Darjeeling,New Rangia,734013,Darjiling,West Bengal,
Darjeeling,Phuguri,734218,Darjiling,West Bengal,
Darjeeling,Pokhriabong,734216,Darjiling,West Bengal,
Darjeeling,Ranidanga,734012,Darjiling,West Bengal,
Darjeeling,Salbari,734002,Darjiling,West Bengal,
Darjeeling,Takdah,734222,Darjiling,West Bengal,
Dinajpur,Ajmatpur,733127,South dinajpur,West Bengal,
Dinajpur,Akhanagar,733129,North dinajpur,West Bengal,
Dinajpur,Altapur,733215,North dinajpur,West Bengal,
Dinajpur,Amalia,733208,North dinajpur,West Bengal,
Dinajpur,Amaljhari,733202,North dinajpur,West Bengal,
Dinajpur,Aminpur,733132,South dinajpur,West Bengal,
Dinajpur,Amrail,733103,South dinajpur,West Bengal,
Dinajpur,Andharia,733201,North dinajpur,West Bengal,
Dinajpur,Angina,733141,South dinajpur,West Bengal,
Dinajpur,Asharubasti,733207,North dinajpur,West Bengal,
Dinajpur,Asuragarh,733209,North dinajpur,West Bengal,
Dinajpur,Atrai,733158,South dinajpur,West Bengal,
Dinajpur,Badalpur,733121,South dinajpur,West Bengal,
Dinajpur,Bagichapur,733125,South dinajpur,West Bengal,
Dinajpur,Bahar,733210,North dinajpur,West Bengal,
Dinajpur,Baharail,733134,North dinajpur,West Bengal,
Dinajpur,Baidara,733128,North dinajpur,West Bengal,
Dinajpur,Balurghat,733101,South dinajpur,West Bengal,
Dinajpur,Bandighi,733140,South dinajpur,West Bengal,
Dinajpur,Barakashipur,733102,South dinajpur,West Bengal,
Dinajpur,Bariol,733123,North dinajpur,West Bengal,
Dinajpur,Basian,733156,North dinajpur,West Bengal,
Dinajpur,Basuria,733142,South dinajpur,West Bengal,
Dinajpur,Batun,733133,South dinajpur,West Bengal,
Dinajpur,Bekidanga,733143,North dinajpur,West Bengal,
Dinajpur,Belbari,733124,South dinajpur,West Bengal,
Dinajpur,Chingishpur,733145,South dinajpur,West Bengal,
Dinajpur,Dadhikotbari,733130,North dinajpur,West Bengal,
Dinajpur,Fatepur,733126,South dinajpur,West Bengal,
Jalpaiguri,Adarpara,735101,Jalpaiguri,West Bengal,
Jalpaiguri,Ahlay,735231,Darjiling,West Bengal,
Jalpaiguri,Alinagar,735216,Jalpaiguri,West Bengal,
Jalpaiguri,Alokjhari,735224,Jalpaiguri,West Bengal,
